espacio_ve,ubicacion
S/D,"""JUSTO"
S/D,"""JUSTO"
S/D,"""JUSTO"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
S/D,"""FLORES"
"""TERAN", JUAN BAUTISTA
Árbol Latifoliado Perenne,"""TERAN"
"""TERAN", JUAN BAUTISTA
"""TERAN", JUAN BAUTISTA
"""TERAN", JUAN BAUTISTA
"""FALCON", RAMON L.
LA GUERRA GAUCHA (PASEO DEL CINE),"""FALCON"
LA GUERRA GAUCHA (PASEO DEL CINE),"""FALCON"
LA GUERRA GAUCHA (PASEO DEL CINE),"""FALCON"
LA GUERRA GAUCHA (PASEO DEL CINE),"""FALCON"
DERECHOS DEL HOMBRE,"""JUSTO"
"""TERAN", JUAN BAUTISTA
DON BOSCO,"""LOPEZ DE VEGA - MIRANDA - CALDERON DE LA BARCA"
29 DE DICIEMBRE DE 2001,"""MERCEDES e/ GONZALEZ"
29 DE DICIEMBRE DE 2001,"""MERCEDES e/ GONZALEZ"
PASEO de VERSALLES,"""PORCEL DE PERALTA"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
Árbol Latifoliado Perenne,VILLA REAL (Denominaci¢n usual)
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
VILLA REAL (Denominaci¢n usual),"""BRUSELAS - VARELA"
CIUDAD de UDINE,"""MAGARIÑOS CERVANTES"
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
GUATEMALA,"""JUSTO"
GUATEMALA,"""JUSTO"
GUATEMALA,"""JUSTO"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI
CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI
CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI
CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI
CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI
CIUDAD de BANFF,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI
VELEZ SARSFIELD,"""AVELLANEDA"
VELEZ SARSFIELD,"""AVELLANEDA"
VELEZ SARSFIELD,"""AVELLANEDA"
VELEZ SARSFIELD,"""AVELLANEDA"
VELEZ SARSFIELD,"""AVELLANEDA"
CIUDAD de UDINE,"""MAGARIÑOS CERVANTES"
CIUDAD de UDINE,"""MAGARIÑOS CERVANTES"
VELEZ SARSFIELD,"""AVELLANEDA"
MONTE CASTRO,"""MERCEDES - MIRANDA - GUALEGUAYCHU - GONZALEZ"
29 DE DICIEMBRE DE 2001,"""MERCEDES e/ GONZALEZ"
29 DE DICIEMBRE DE 2001,"""MERCEDES e/ GONZALEZ"
29 DE DICIEMBRE DE 2001,"""MERCEDES e/ GONZALEZ"
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
VELEZ SARSFIELD,"""AVELLANEDA"
"""FALCON", RAMON L.
"""FALCON", RAMON L.
"""FALCON", RAMON L.
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""LAFITTE", FERMIN
"""VACCAREZZA"," ALBERTO"""
EJERCITO DE LOS ANDES,"""RIVADAVIA AV. - CORVALAN - FALCON"
EJERCITO DE LOS ANDES,"""RIVADAVIA AV. - CORVALAN - FALCON"
"""TERAN", JUAN BAUTISTA
"""TERAN", JUAN BAUTISTA
"""TERAN", JUAN BAUTISTA
"""TERAN", JUAN BAUTISTA
"""TERAN", JUAN BAUTISTA
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""MERCE", ANTONIA
"""GUILLEN"," NICOLAS (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""GUILLEN"," NICOLAS (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""GUILLEN"," NICOLAS (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
MARTINEZ ESTRADA EZEQUIEL (PASEO DE LAS ARTES LATINOAMERICANAS),"""CARRIL"
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""RICCHIERI", PABLO
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""MATHIS"," LEONIE (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""CARPENTIER"," ALEJO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""CARPENTIER"," ALEJO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""CARPENTIER"," ALEJO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""AGUSTINI"," DELMIRA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""AGUSTINI"," DELMIRA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""AGUSTINI"," DELMIRA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""AGUSTINI"," DELMIRA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""AGUSTINI"," DELMIRA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
S/D,"""SANTO TOMÉ 3460 e/ VILLARDEBO"
"""DEL VALLE"," ARISTOBULO"""
"""BERNI"," ANTONIO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""BERNI"," ANTONIO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""BERNI"," ANTONIO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""BERNI"," ANTONIO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""BERNI"," ANTONIO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
EL MAESTRO,"""BEIRO"
EL MAESTRO,"""BEIRO"
"""CAMBIASSO"," ANTONIO"""
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RIVERA"," DIEGO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""GARCIA LORCA"," FEDERICO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
PORTO ALEGRE,"""SAN MARTIN"
PORTO ALEGRE,"""SAN MARTIN"
PORTO ALEGRE,"""SAN MARTIN"
Árbol Latifoliado Perenne,PORTO ALEGRE
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
"""BOROWSKY"," MICHEL (PASEO del BALLET ARGENTINO)"""
PORTO ALEGRE,"""SAN MARTIN"
DE LA ASUNCION,"""GAONA"
DE LA ASUNCION,"""GAONA"
"""PILDSUDSKI", JOSE
"""RICCHIERI", PABLO
Árbol Latifoliado Perenne,"""RICCHIERI"
"""RICCHIERI", PABLO
PASEO del BALLET ARGENTINO,"""CHIVILCOY"
PASEO del BALLET ARGENTINO,"""CHIVILCOY"
PASEO del BALLET ARGENTINO,"""CHIVILCOY"
PASEO del BALLET ARGENTINO,"""CHIVILCOY"
"""NEGLIA"," JOSE (PASEO del BALLET ARGENTINO)"""
"""NEGLIA"," JOSE (PASEO del BALLET ARGENTINO)"""
"""NEGLIA"," JOSE (PASEO del BALLET ARGENTINO)"""
"""NEGLIA"," JOSE (PASEO del BALLET ARGENTINO)"""
S/D,"""CHIVILCOY"
"""SAN MARTIN de BALCARCE"," MERCEDES"""
DE LA ASUNCION,"""GAONA"
DE LA ASUNCION,"""GAONA"
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""DEL VALLE"," ARISTOBULO"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""VALLEJO"," CÉSAR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
DE LA ASUNCION,"""GAONA"
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
PORTO ALEGRE,"""SAN MARTIN"
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""JARA"," VICTOR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""JARA"," VICTOR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""JARA"," VICTOR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""JARA"," VICTOR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""JARA"," VICTOR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""JARA"," VICTOR (PASEO DE LAS ARTES LATINOAMERICANAS)"""
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
ELSA RAVINOVICH DE LEVENSON,SIMBRON - CONCORDIA
"""RUANOVA"," MARIA (PASEO del BALLET ARGENTINO)"""
"""RUANOVA"," MARIA (PASEO del BALLET ARGENTINO)"""
"""RUANOVA"," MARIA (PASEO del BALLET ARGENTINO)"""
"""MANSILLA"," EDUARDA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""MANSILLA"," EDUARDA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""PARRA"," VIOLETA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""PARRA"," VIOLETA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""PARRA"," VIOLETA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
VINICIUS DE MORAES (PASEO DE LAS ARTES LATINOAMERICANAS),"""CARRIL"
VINICIUS DE MORAES (PASEO DE LAS ARTES LATINOAMERICANAS),"""CARRIL"
VINICIUS DE MORAES (PASEO DE LAS ARTES LATINOAMERICANAS),"""CARRIL"
VINICIUS DE MORAES (PASEO DE LAS ARTES LATINOAMERICANAS),"""CARRIL"
VINICIUS DE MORAES (PASEO DE LAS ARTES LATINOAMERICANAS),"""CARRIL"
EL MAESTRO,"""BEIRO"
EL MAESTRO,"""BEIRO"
DE LA ASUNCION,"""GAONA"
DE LA ASUNCION,"""GAONA"
"""RICCHIERI", PABLO
DE LA ASUNCION,"""GAONA"
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
S/D,"""PAZ"
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
DE LA ASUNCION,"""GAONA"
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
NAVARRA,"""SAN MARTIN"
ARENALES,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
Árbol Latifoliado Perenne,"""RICCHIERI"
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""ROZENMACHER"," GERMÁN (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""ROZENMACHER"," GERMÁN (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""ROZENMACHER"," GERMÁN (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""ROZENMACHER"," GERMÁN (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""ROZENMACHER"," GERMÁN (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""DEL GRANDE"," DORA (PASEO del BALLET ARGENTINO)"""
"""FONTENLA"," NORMA (PASEO del BALLET ARGENTINO)"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""DEL VALLE"," ARISTOBULO"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""NERUDA"," PABLO (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
"""RICCHIERI", PABLO
PORTO ALEGRE,"""SAN MARTIN"
S/D,"""CHIVILCOY"
S/D,"""CHIVILCOY"
S/D,"""CHIVILCOY"
S/D,"""CHIVILCOY"
S/D,"""CHIVILCOY"
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""SAENZ PEÑA", ROQUE
"""MANSILLA"," LUCIO V. (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""MANSILLA"," LUCIO V. (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""MANSILLA"," LUCIO V. (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""MANSILLA"," LUCIO V. (PASEO DE LAS ARTES LATINOAMERICANAS)"""
EL MAESTRO,"""BEIRO"
EL MAESTRO,"""BEIRO"
"""KAHLO"," FRIDA (PASEO DE LAS ARTES LATINOAMERICANAS)"""
"""WILLIAMS"," JORGE N."""
"""WILLIAMS"," JORGE N."""
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
"""VICUÑA MACKENNA"," BENJAMIN"""
S/D,"""BALBIN"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
BARRIO GENERAL SAN MARTIN,"""DE LOS CONSTITUYENTES"
S/D,"""RUIZ"
"""CAMPELO"," LICENCIADO CARLOS"""
"""GAGLIARDI"," HECTOR"""
"""GANDULFO", PETRONAC.
"""GANDULFO", PETRONAC.
"""GANDULFO", PETRONAC.
"""GANDULFO", PETRONAC.
"""GANDULFO", PETRONAC.
"""GANDULFO", PETRONAC.
GENERAL PAZ,"""LARRALDE"
GENERAL PAZ,"""LARRALDE"
GENERAL PAZ,"""LARRALDE"
S/D,"""RUIZ"
S/D,"""RUIZ"
"""SASTRE"," MARCOS"""
ESLOVAQUIA,QUESADA - HOLMBERG - IBERÁ - GOYENECHE Av.
Árbol Latifoliado Perenne,ESLOVAQUIA
ESLOVAQUIA,QUESADA - HOLMBERG - IBERÁ - GOYENECHE Av.
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
S/D,"""JARAMILLO - Propiedad particular - MANZANARES - GOYENECHE"
"""ZAPIOLA", JOSE MARIA
ESLOVAQUIA,QUESADA - HOLMBERG - IBERÁ - GOYENECHE Av.
ESLOVAQUIA,QUESADA - HOLMBERG - IBERÁ - GOYENECHE Av.
ESLOVAQUIA,QUESADA - HOLMBERG - IBERÁ - GOYENECHE Av.
MADRES DEL PAÑUELO BLANCO,"""BALBÍN"
VILLA DE LAS CATALINAS,"""TRIUNVIRATO"
"""RODRIGUEZ"," MARTIN"""
"""RODRIGUEZ"," MARTIN"""
"""RODRIGUEZ"," MARTIN"""
"""ARATA"," HÉCTOR FÉLIX"""
S/D,"""LARRALDE"
S/D,"""LARRALDE"
S/D,"""LARRALDE"
S/D,"""LARRALDE"
"""ZAPIOLA", JOSE MARIA
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""CAMPANA"," JOAQUIN"""
"""RODRIGUEZ"," MARTIN"""
"""CAMPELO"," LICENCIADO CARLOS"""
"""LONARDI", EDUARDO
"""LONARDI", EDUARDO
"""LONARDI", EDUARDO
"""LONARDI", EDUARDO
"""LONARDI", EDUARDO
"""LONARDI", EDUARDO
"""ALEM"," LEANDRO N."""
"""ALEM"," LEANDRO N."""
"""ALEM"," LEANDRO N."""
"""ALEM"," LEANDRO N."""
"""ALEM"," LEANDRO N."""
"""ALEM"," LEANDRO N."""
"""ALEM"," LEANDRO N."""
